#RA DEC 2MASSID Jmag eJmag Hmag eHmag Kmag eKmag
244.449703;+36.433247;16174792+3625596 ;15.531; 0.057;14.919; 0.064;14.928; 0.125
244.450433;+36.437035;16174810+3626133 ;14.493; 0.033;13.776; 0.032;13.701; 0.044
244.532020;+36.407688;16180768+3624276 ;15.522; 0.057;14.885; 0.069;14.746; 0.101
244.559089;+36.427624;16181418+3625394 ;14.634; 0.035;14.247; 0.042;14.265; 0.061
244.544347;+36.432102;16181064+3625555 ;14.173; 0.028;13.696; 0.035;13.662; 0.045
244.602436;+36.392864;16182458+3623343 ;14.617; 0.033;14.028; 0.042;13.740; 0.041
244.569857;+36.382538;16181676+3622571 ;15.699; 0.058;15.288; 0.081;15.020; 0.116
244.577473;+36.405613;16181859+3624202 ;14.997; 0.041;14.641; 0.071;14.622; 0.082
244.601400;+36.419991;16182433+3625119 ;16.055; 0.081;15.494; 0.101;15.542; 0.187
244.435580;+36.458649;16174453+3627311 ;14.528; 0.028;14.288; 0.046;14.157; 0.057
244.435453;+36.484886;16174450+3629055 ;15.391; 0.051;15.182; 0.082;14.961; 0.122
244.430707;+36.491978;16174336+3629311 ;16.751; 0.168;15.822; 0.171;15.509; 0.196
244.454756;+36.463432;16174914+3627483 ;14.876; 0.036;14.630; 0.050;14.585; 0.094
244.484927;+36.481216;16175638+3628523 ;15.281; 0.043;14.738; 0.066;14.592; 0.086
244.487244;+36.491142;16175693+3629281 ;13.075; 0.022;12.775; 0.022;12.680; 0.024
244.440003;+36.460861;16174560+3627390 ;12.528; 0.021;12.116; 0.022;12.011; 0.021
244.498575;+36.457333;16175965+3627263 ;15.620; 0.058;15.215; 0.094;15.106; 0.142
244.442391;+36.484573;16174617+3629044 ;15.921; 0.071;15.470; 0.112;15.147; 0.141
244.545428;+36.489704;16181090+3629229 ;15.588; 0.062;15.147; 0.085;15.203; 0.151
244.508791;+36.457634;16180210+3627274 ;15.736; 0.068;15.093; 0.080;14.864; 0.115
244.612864;+36.467175;16182708+3628018 ;14.198; 0.030;13.547; 0.034;13.437; 0.036
244.585030;+36.478363;16182040+3628421 ;11.913; 0.026;11.411; 0.027;11.306; 0.018
244.610786;+36.463593;16182658+3627489 ;16.762; 0.144;16.179; 0.190;15.625; 0.207
244.624126;+36.489712;16182979+3629229 ;16.486; 0.110;15.916; 0.141;15.431; 0.159
244.652174;+36.438709;16183652+3626193 ;13.992; 0.031;13.507; 0.035;13.387; 0.032
244.670395;+36.478745;16184089+3628434 ;16.285; 0.092;15.924; 0.148;15.429; 0.185
244.667548;+36.447350;16184021+3626504 ;13.511; 0.027;13.246; 0.030;13.212; 0.030
244.650330;+36.439930;16183607+3626237 ;15.305; 0.050;14.927; 0.074;14.780; 0.100
244.656796;+36.466526;16183763+3627594 ;15.916; 0.068;15.646; 0.131;15.517; 0.182
244.639391;+36.468761;16183345+3628075 ;14.046; 0.031;13.529; 0.033;13.536; 0.041
244.434764;+36.508713;16174434+3630313 ;15.915; 0.071;15.417; 0.114;15.066; 0.140
244.495029;+36.512314;16175880+3630443 ;16.084; 0.082;15.470; 0.109;15.370; 0.186
244.487966;+36.532440;16175711+3631567 ;14.717; 0.034;14.046; 0.039;13.857; 0.050
244.496274;+36.559093;16175910+3633327 ;15.424; 0.054;14.858; 0.073;14.883; 0.111
244.479838;+36.520935;16175516+3631153 ;15.795; 0.068;15.619; 0.140;15.213; 0.156
244.479712;+36.547066;16175513+3632494 ;13.419; 0.022;13.085; 0.026;13.067; 0.030
244.458759;+36.501442;16175010+3630051 ;15.958; 0.083;15.259; 0.094;15.294; 0.163
244.471755;+36.525627;16175322+3631322 ;16.479; 0.133;15.955; 0.189;14.869; 0.123
244.467875;+36.519997;16175229+3631119 ;14.499; 0.033;13.830; 0.032;13.676; 0.042
244.528126;+36.556740;16180675+3633242 ;15.726; 0.075;15.028; 0.090;14.592; 0.098
244.517185;+36.510162;16180412+3630365 ;14.358; 0.026;13.686; 0.032;13.542; 0.040
244.536633;+36.531212;16180879+3631523 ;16.426; 0.113;16.184; 0.208;15.468; 0.176
244.602119;+36.513748;16182450+3630494 ;15.453; 0.057;15.060; 0.072;15.023; 0.119
244.598302;+36.533775;16182359+3632015 ;16.780; 0.155;16.116; 0.184;15.204; 0.157
244.610508;+36.527000;16182652+3631372 ;16.804; 0.156;15.959; 0.149;15.353; 0.170
244.651963;+36.517143;16183647+3631017 ;14.943; 0.039;14.245; 0.043;14.090; 0.058
244.548765;+36.564091;16181170+3633507 ;15.546; 0.083;14.947; 0.092;14.332; 0.086
244.556587;+36.568138;16181358+3634052 ;15.402; 0.082;14.769; 0.098;14.179; 0.077
244.532791;+36.563892;16180786+3633500 ;16.266; 0.107;15.686; 0.136;15.028; 0.133
244.520696;+36.568954;16180496+3634082 ;15.907; 0.071;15.369; 0.103;15.391; 0.170
244.593663;+36.573586;16182247+3634249 ;16.088; 0.092;15.389; 0.109;14.761; 0.091
