#RA DEC 2MASSID Jmag eJmag Hmag eHmag Kmag eKmag
334.346009;+35.493973;22172304+3529383 ;14.821; 0.036;14.572; 0.055;14.423; 0.080
334.339509;+35.493000;22172148+3529348 ;11.452; 0.022;10.886; 0.019;10.766; 0.016
334.321280;+35.495102;22171710+3529423 ;11.896; 0.022;11.399; 0.018;11.308; 0.018
334.333914;+35.496204;22172013+3529463 ;15.822; 0.067;15.243; 0.087;14.783; 0.119
334.333214;+35.492111;22171997+3529315 ;14.402; 0.030;14.009; 0.039;13.895; 0.051
334.229236;+35.533512;22165501+3532006 ;16.119; 0.078;15.501; 0.118;15.334; 0.180
334.238124;+35.534676;22165714+3532048 ;13.561; 0.024;13.245; 0.024;13.148; 0.033
334.232445;+35.539623;22165578+3532226 ;14.698; 0.035;14.137; 0.040;13.925; 0.057
334.241848;+35.560043;22165804+3533361 ;13.597; 0.024;13.280; 0.026;13.223; 0.031
334.243036;+35.528217;22165832+3531415 ;14.567; 0.030;14.154; 0.039;14.011; 0.057
334.229150;+35.536877;22165499+3532127 ;14.800; 0.034;14.333; 0.043;14.427; 0.079
334.227337;+35.561581;22165456+3533416 ;14.222; 0.028;13.515; 0.033;13.356; 0.034
334.228520;+35.544308;22165484+3532395 ;14.138; 0.028;13.480; 0.031;13.320; 0.036
334.249347;+35.531456;22165984+3531532 ;14.144; 0.028;13.680; 0.030;13.615; 0.046
334.304989;+35.541496;22171319+3532293 ;16.397; 0.106;15.833; 0.145;15.149; 0.164
334.309194;+35.542728;22171420+3532338 ;13.369; 0.024;12.922; 0.023;12.783; 0.026
334.275945;+35.550999;22170622+3533035 ;15.915; 0.073;15.362; 0.101;15.281; 0.177
334.278933;+35.521976;22170694+3531191 ;14.794; 0.034;14.424; 0.052;14.417; 0.085
334.277497;+35.526394;22170659+3531350 ;15.863; 0.067;15.124; 0.080;15.129; 0.152
334.263473;+35.500793;22170323+3530028 ;15.355; 0.048;14.912; 0.071;14.642; 0.104
334.267382;+35.528481;22170417+3531425 ;14.129; 0.043;13.441; 0.051;13.355; 0.050
334.276743;+35.514954;22170641+3530538 ;16.372; 0.103;16.024; 0.182;15.493; 0.203
334.260597;+35.504036;22170254+3530145 ;15.796; 0.062;15.380; 0.099;15.225; 0.168
334.274315;+35.562099;22170583+3533435 ;11.323; 0.022;10.974; 0.018;10.931; 0.016
334.285050;+35.539810;22170841+3532233 ;12.683; 0.022;12.250; 0.019;12.209; 0.021
334.259306;+35.520950;22170223+3531154 ;15.706; 0.062;15.483; 0.106;15.402; 0.180
334.256664;+35.525593;22170159+3531321 ;15.824; 0.065;15.258; 0.089;14.900; 0.129
334.346539;+35.518066;22172316+3531050 ;13.213; 0.023;12.892; 0.026;12.826; 0.026
334.350822;+35.515785;22172419+3530568 ;13.708; 0.026;13.195; 0.029;13.081; 0.030
334.339825;+35.507004;22172155+3530252 ;16.267; 0.097;15.855; 0.161;15.407; 0.196
334.316223;+35.500847;22171589+3530030 ;13.508; 0.024;13.159; 0.023;13.100; 0.031
334.368155;+35.517048;22172835+3531013 ;15.240; 0.045;15.108; 0.076;14.768; 0.112
334.321975;+35.506962;22171727+3530250 ;13.693; 0.026;13.373; 0.029;13.280; 0.037
334.322705;+35.560081;22171744+3533362 ;15.765; 0.067;15.147; 0.085;14.877; 0.127
334.328677;+35.538445;22171888+3532184 ;15.240; 0.043;14.812; 0.068;14.707; 0.107
334.334918;+35.500252;22172038+3530009 ;14.170; 0.027;13.820; 0.031;13.779; 0.049
334.319373;+35.553249;22171664+3533116 ;14.783; 0.034;14.538; 0.052;14.432; 0.082
334.358356;+35.540371;22172600+3532253 ;14.805; 0.033;14.471; 0.046;14.401; 0.077
334.325225;+35.545116;22171805+3532424 ;15.663; 0.062;15.094; 0.080;14.840; 0.121
334.405894;+35.532223;22173741+3531560 ;14.884; 0.037;14.503; 0.054;14.336; 0.073
334.427674;+35.559784;22174264+3533352 ;12.444; 0.021;11.973; 0.019;11.852; 0.017
334.425106;+35.531048;22174202+3531517 ;16.392; 0.094;16.027; 0.163;15.518; 0.206
334.399642;+35.529575;22173591+3531464 ;14.444; 0.027;13.871; 0.031;13.784; 0.046
334.408124;+35.519848;22173794+3531114 ;16.279; 0.085;16.059; 0.181;15.303; 0.177
334.408562;+35.524899;22173805+3531296 ;16.059; 0.073;15.356; 0.096;15.298; 0.165
334.418635;+35.543430;22174047+3532363 ;14.189; 0.023;13.881; 0.031;13.766; 0.048
334.422712;+35.560371;22174145+3533373 ;14.463; 0.028;13.990; 0.040;13.941; 0.056
334.412662;+35.509212;22173903+3530331 ;13.832; 0.026;13.506; 0.030;13.384; 0.036
334.414839;+35.512283;22173956+3530442 ;15.284; 0.044;14.734; 0.052;14.504; 0.084
334.394911;+35.507587;22173477+3530273 ;15.212; 0.043;14.492; 0.050;14.260; 0.071
334.409430;+35.546883;22173826+3532487 ;14.510; 0.029;14.150; 0.035;14.167; 0.066
334.395066;+35.511593;22173481+3530417 ;15.002; 0.037;14.600; 0.055;14.440; 0.083
334.423587;+35.557701;22174166+3533277 ;13.627; 0.021;13.056; 0.027;12.855; 0.025
334.437484;+35.556622;22174499+3533238 ;13.808; 0.027;13.476; 0.028;13.462; 0.036
334.437483;+35.535458;22174499+3532076 ;11.314; 0.023;10.886; 0.021;10.787; 0.016
334.376737;+35.531391;22173041+3531530 ;13.043; 0.023;12.779; 0.024;12.641; 0.024
334.430902;+35.522530;22174341+3531211 ;15.602; 0.053;15.226; 0.084;15.189; 0.163
334.377627;+35.517914;22173063+3531044 ;16.148; 0.072;15.468; 0.108;15.218; 0.167
334.388996;+35.504070;22173335+3530146 ;14.484; 0.029;14.174; 0.039;14.109; 0.059
334.392805;+35.522278;22173427+3531202 ;14.874; 0.031;14.520; 0.048;14.350; 0.077
334.423250;+35.517071;22174158+3531014 ;15.710; 0.054;15.235; 0.083;15.379; 0.189
334.219768;+35.622265;22165274+3537201 ;14.098; 0.028;13.643; 0.040;13.542; 0.043
334.217762;+35.618164;22165226+3537053 ;15.386; 0.052;15.044; 0.058;14.943; 0.104
334.214327;+35.611336;22165143+3536408 ;16.051; 0.071;15.397; 0.103;15.237; 0.141
334.219762;+35.581566;22165274+3534536 ;15.998; 0.077;15.362; 0.093;15.441; 0.172
334.245503;+35.571800;22165892+3534184 ;13.598; 0.026;13.233; 0.024;13.113; 0.030
334.211396;+35.591354;22165073+3535288 ;15.067; 0.031;14.387; 0.049;14.101; 0.045
334.215547;+35.571148;22165173+3534161 ;11.550; 0.021;11.259; 0.030;11.267; 0.023
334.289827;+35.563519;22170955+3533486 ;14.859; 0.036;14.286; 0.045;14.093; 0.059
334.304252;+35.572090;22171302+3534195 ;11.419; 0.022;11.045; 0.019;10.973; 0.018
334.306843;+35.574982;22171364+3534299 ;13.674; 0.026;13.281; 0.027;13.198; 0.037
334.288465;+35.584175;22170923+3535030 ;15.120; 0.048;14.523; 0.062;14.146; 0.066
334.265587;+35.619072;22170374+3537086 ;13.660; 0.026;13.290; 0.029;13.163; 0.031
334.281369;+35.598846;22170752+3535558 ;15.534; 0.057;15.208; 0.100;15.219; 0.165
334.275669;+35.570332;22170616+3534131 ;14.471; 0.028;14.187; 0.044;14.133; 0.064
334.262772;+35.588734;22170306+3535194 ;14.890; 0.037;14.256; 0.049;14.083; 0.059
334.278690;+35.593842;22170688+3535378 ;14.097; 0.026;13.734; 0.031;13.575; 0.045
334.257186;+35.606098;22170172+3536219 ;14.342; 0.028;14.061; 0.040;14.076; 0.064
334.257189;+35.572315;22170172+3534203 ;13.910; 0.027;13.496; 0.030;13.373; 0.037
334.270607;+35.605099;22170494+3536183 ;14.718; 0.032;14.224; 0.040;13.875; 0.052
334.258038;+35.596352;22170192+3535468 ;15.821; 0.072;15.381; 0.107;15.305; 0.188
334.360338;+35.598022;22172648+3535528 ;13.568; 0.024;13.202; 0.027;13.151; 0.034
334.329329;+35.590725;22171903+3535266 ;14.819; 0.035;14.203; 0.045;14.106; 0.066
